,objectid,iso3,adm2_name,adm2_altnm,adm2_id,adm1_name,adm1_id,adm0_name,adm0_id,mapclr,rb,disp_area,salb_id,source,source_id,source_date,lst_update,validity,ID,Gov_ID,Gov_PCode,Gov_NAM_En,Gov_NAM_Ar,Dis_ID,Dis_NAM_En,Dis_NAM_Ar,ADM0_PCode
135,3117,YEM,Ath Thawrah,الثوره,1043058,Sana'a City,903648,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE1309,01/02/2019,05/03/2021,0,115,13,YE13,Amanat Al Asimah,أمانة العاصمة,1309,Ath'thaorah,الثورة,YE
136,3118,YEM,Ayn,عين,1043059,Shabwah,903649,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE2106,01/02/2019,05/03/2021,0,298,21,YE21,Shabwah,شبوة,2106,Ain,عين,YE
137,3119,YEM,Az Zahir,الزاهر,1043060,Al Bayda,903633,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE1405,01/02/2019,05/03/2021,0,210,14,YE14,Al Bayda,البيضاء,1405,Az Zahir,الزاهر,YE
138,3120,YEM,Az Zahir,الزاهر,1043061,Al Jawf,903635,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE1604,01/02/2019,05/03/2021,0,31,16,YE16,Al Jawf,الجوف,1604,Az Zahir,الزاهر,YE
139,3121,YEM,Az Zaydiah,الزيديه,1043062,Al Hodeidah,903634,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE1807,01/02/2019,05/03/2021,0,111,18,YE18,Al Hudaydah,الحديدة,1807,Az Zaydiyah,الزيدية,YE
140,3122,YEM,Az Zuhrah,الزهره,1043063,Al Hodeidah,903634,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE1801,01/02/2019,05/03/2021,0,75,18,YE18,Al Hudaydah,الحديدة,1801,Az Zuhrah,الزهرة,YE
141,3123,YEM,Azaal,ازال,1043064,Sana'a City,903648,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE1303,01/02/2019,05/03/2021,0,122,13,YE13,Amanat Al Asimah,أمانة العاصمة,1303,Az'zal,أزال,YE
142,3124,YEM,Ba'dan,بعدان,1043065,Ibb,903642,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE1113,01/02/2019,05/03/2021,0,272,11,YE11,Ibb,إب,1113,Ba'dan,بعدان,YE
143,3125,YEM,Bajil,باجل,1043066,Al Hodeidah,903634,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE1810,01/02/2019,05/03/2021,0,331,18,YE18,Al Hudaydah,الحديدة,1810,Bajil,باجل,YE
144,3126,YEM,Bakil Al Mir,بكيل المير,1043067,Hajjah,903641,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE1701,01/02/2019,05/03/2021,0,326,17,YE17,Hajjah,حجة,1701,Bakil Al Mir,بكيل المير,YE
145,3127,YEM,Bani Al Awam,بني العوام,1043068,Hajjah,903641,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE1727,01/02/2019,05/03/2021,0,329,17,YE17,Hajjah,حجة,1727,Bani Al Awam,بني العوام,YE
146,3128,YEM,Bani Al Harith,بني الحارث,1043069,Sana'a City,903648,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE1310,01/02/2019,05/03/2021,0,95,13,YE13,Amanat Al Asimah,أمانة العاصمة,1310,Bani Al Harith,بني الحارث,YE
147,3129,YEM,Bani Dabyan,بني ضبيان,1043070,Sana'a,903647,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE2314,01/02/2019,05/03/2021,0,127,23,YE23,Sana'a,صنعاء,2314,Bani Dhabyan,بني ضبيان,YE
148,3130,YEM,Bani Hushaysh,بني حشيش,1043071,Sana'a,903647,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE2304,01/02/2019,05/03/2021,0,102,23,YE23,Sana'a,صنعاء,2304,Bani Hushaysh,بني حشيش,YE
149,3131,YEM,Bani Matar,بني مطر,1043072,Sana'a,903647,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE2307,01/02/2019,05/03/2021,0,297,23,YE23,Sana'a,صنعاء,2307,Bani Matar,بني مطر,YE
150,3132,YEM,Bani Qays,بني قيس الطور,1043073,Hajjah,903641,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE1724,01/02/2019,05/03/2021,0,82,17,YE17,Hajjah,حجة,1724,Bani Qa'is,بني قيس,YE
151,3133,YEM,Bani Sa'd,بني سعد,1043074,Al Mahwit,903637,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE2707,01/02/2019,05/03/2021,0,114,27,YE27,Al Mahwit,المحويت,2707,Bani Sa'd,بني سعد,YE
152,3134,YEM,Bani Surim,بني صريم,1043075,Amran,903638,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE2920,01/02/2019,05/03/2021,0,48,29,YE29,Amran,عمران,2920,Bani Suraim,بني صريم,YE
153,3135,YEM,Baqim,باقم,1043076,Sa'dah,903646,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE2201,01/02/2019,05/03/2021,0,7,22,YE22,Sa'ada,صعدة,2201,Baqim,باقم,YE
154,3136,YEM,Barat Al Anan,برط العنان,1043077,Al Jawf,903635,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE1610,01/02/2019,05/03/2021,0,14,16,YE16,Al Jawf,الجوف,1610,Bart Al Anan,برط العنان,YE
155,3137,YEM,Bayhan,بيحان,1043078,Shabwah,903649,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE2107,01/02/2019,05/03/2021,0,150,21,YE21,Shabwah,شبوة,2107,Bayhan,بيحان,YE
156,3138,YEM,Bayt Al Faqih,بيت الفقيه,1043079,Al Hodeidah,903634,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE1817,01/02/2019,05/03/2021,0,173,18,YE18,Al Hudaydah,الحديدة,1817,Bayt Al Faqiah,بيت الفقيه,YE
157,3139,YEM,Bidbadah,بدبده,1043080,Ma'rib,903644,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE2605,01/02/2019,05/03/2021,0,110,26,YE26,Marib,مأرب,2605,Bidbadah,بدبده,YE
158,3140,YEM,Bilad Ar Rus,بلاد الروس,1043081,Sana'a,903647,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE2306,01/02/2019,05/03/2021,0,138,23,YE23,Sana'a,صنعاء,2306,Bilad Ar Rus,بلاد الروس,YE
159,3141,YEM,Bilad Atta'am,بلاد الطعام,1043082,Raymah,903645,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE3101,01/02/2019,05/03/2021,0,149,31,YE31,Raymah,ريمة,3101,Bilad At Ta'am,بلاد الطعام,YE
160,3142,YEM,Brum Mayf'ah,بروم ميفع,1043083,Hadramawt,903640,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE1925,01/02/2019,05/03/2021,0,169,19,YE19,Hadramaut,حضرموت,1925,Brom Mayfa,بروم ميفع,YE
161,3143,YEM,Bura',برع,1043084,Al Hodeidah,903634,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE1812,01/02/2019,05/03/2021,0,311,18,YE18,Al Hudaydah,الحديدة,1812,Bura,براع,YE
162,3144,YEM,Dahr,دهر,1043085,Shabwah,903649,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE2101,01/02/2019,05/03/2021,0,85,21,YE21,Shabwah,شبوة,2101,Dhar,دهر,YE
163,3145,YEM,Damt,دمت,1043086,Ad Dali',903631,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE3002,01/02/2019,05/03/2021,0,319,30,YE30,Al Dhale'e,الضالع,3002,Damt,دمت,YE
164,3146,YEM,Dar Sa'd,دار سعد,1043087,Aden,903632,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE2401,01/02/2019,05/03/2021,0,265,24,YE24,Aden,عدن,2401,Dar Sad,دار سعد,YE
165,3147,YEM,Daw'an,دوعن,1043088,Hadramawt,903640,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE1918,01/02/2019,05/03/2021,0,112,19,YE19,Hadramaut,حضرموت,1918,Daw'an,دوعن,YE
166,3148,YEM,Dawran Anis,ضوران انس,1043089,Dhamar,903639,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE2011,01/02/2019,05/03/2021,0,145,20,YE20,Dhamar,ذمار,2011,Dawran Aness,ضوران اًنس,YE
167,3149,YEM,Dhamar City,مدينة ذمار,1043090,Dhamar,903639,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE2008,01/02/2019,05/03/2021,0,168,20,YE20,Dhamar,ذمار,2008,Dhamar City,مدينة ذمار,YE
168,3150,YEM,Dhi As Sufal,ذي السفال,1043091,Ibb,903642,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE1116,01/02/2019,05/03/2021,0,221,11,YE11,Ibb,إب,1116,Dhi As Sufal,ذي السفال,YE
169,3151,YEM,Dhi Na'im,ذي ناعم,1043092,Al Bayda,903633,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE1406,01/02/2019,05/03/2021,0,203,14,YE14,Al Bayda,البيضاء,1406,Dhi Na'im,ذي ناعم,YE
170,3152,YEM,Dhibain,ذيبين,1043093,Amran,903638,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE2909,01/02/2019,05/03/2021,0,54,29,YE29,Amran,عمران,2909,Dhi Bin,ذيبين,YE
171,3153,YEM,Dhubab,باب المندب,1043094,Ta'iz,903651,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE1506,01/02/2019,05/03/2021,0,328,15,YE15,Taizz,تعز,1506,Al  Mukha,ذباب,YE
172,3154,YEM,Dhulaymat Habur,ظليمة حبور,1043095,Amran,903638,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE2908,01/02/2019,05/03/2021,0,56,29,YE29,Amran,عمران,2908,Habur Zulaymah,حبور ظليمة,YE
173,3155,YEM,Dimnat Khadir,خدير,1043096,Ta'iz,903651,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE1512,01/02/2019,05/03/2021,0,286,15,YE15,Taizz,تعز,1512,Al Misrakh,دمنة خدير,YE
174,3156,YEM,Eyal Surayh,عيال سريح,1043097,Amran,903638,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE2918,01/02/2019,05/03/2021,0,295,29,YE29,Amran,عمران,2918,Iyal Surayh,عيال سريح,YE
175,3157,YEM,Far' Al Odayn,فرع العدين,1043098,Ibb,903642,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE1110,01/02/2019,05/03/2021,0,211,11,YE11,Ibb,إب,1110,Far Al Udayn,فرع العدين,YE
176,3158,YEM,Ghamr,غمر,1043099,Sa'dah,903646,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE2204,01/02/2019,05/03/2021,0,13,22,YE22,Sa'ada,صعدة,2204,Ghamr,غمر,YE
177,3159,YEM,Ghayl Bawazir,غيل باوزير,1043100,Hadramawt,903640,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE1917,01/02/2019,05/03/2021,0,139,19,YE19,Hadramaut,حضرموت,1917,Ghayl Ba Wazir,غيل باوزير,YE
178,3160,YEM,Ghayl bin Yamin,غيل بن يمين,1043101,Hadramawt,903640,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE1916,01/02/2019,05/03/2021,0,78,19,YE19,Hadramaut,حضرموت,1916,Ghayl Bin Yamin,غيل بن يمين,YE
179,3161,YEM,Habban,حبان,1043102,Shabwah,903649,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE2114,01/02/2019,05/03/2021,0,182,21,YE21,Shabwah,شبوة,2114,Habban,حبان,YE
180,3162,YEM,Habil Jabr,حبيل جبر,1043103,Lahj,903643,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE2505,01/02/2019,05/03/2021,0,240,25,YE25,Lahj,لحج,2505,Habil Jabr,حبيل جبر,YE
181,3163,YEM,Hadibu,حديبو,1043104,Socotra,903650,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE3201,01/02/2019,05/03/2021,0,269,32,YE32,Socotra,سقطرى,3201,Hidaybu,حديبو,YE
182,3164,YEM,Hajar,حجر,1043105,Hadramawt,903640,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE1924,01/02/2019,05/03/2021,0,163,19,YE19,Hadramaut,حضرموت,1924,Hajr,حجر,YE
183,3165,YEM,Hajar As Say'ar,حجر الصيعر,1043106,Hadramawt,903640,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE1905,01/02/2019,05/03/2021,0,24,19,YE19,Hadramaut,حضرموت,1905,Hagr As Sai'ar,حجر الصيعر,YE
184,3166,YEM,Hajjah,حجه,1043107,Hajjah,903641,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE1729,01/02/2019,05/03/2021,0,288,17,YE17,Hajjah,حجة,1729,Hajjah,حجة,YE
185,3167,YEM,Hajjah City,مدينة حجه,1043108,Hajjah,903641,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE1728,01/02/2019,05/03/2021,0,88,17,YE17,Hajjah,حجة,1728,Hajjah City,مدينة حجة,YE
186,3168,YEM,Halmin,حالمين,1043109,Lahj,903643,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE2506,01/02/2019,05/03/2021,0,232,25,YE25,Lahj,لحج,2506,Halimayn,حالمين,YE
187,3169,YEM,Hamdan,همدان,1043110,Sana'a,903647,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE2301,01/02/2019,05/03/2021,0,94,23,YE23,Sana'a,صنعاء,2301,Hamdan,همدان,YE
188,3170,YEM,Harad,حرض,1043111,Hajjah,903641,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE1702,01/02/2019,05/03/2021,0,23,17,YE17,Hajjah,حجة,1702,Haradh,حرض,YE
189,3171,YEM,Harf Sufyan,حرف سفيان,1043112,Amran,903638,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE2901,01/02/2019,05/03/2021,0,308,29,YE29,Amran,عمران,2901,Harf Sufyan,حرف سفيان,YE
190,3172,YEM,Harib,حريب,1043113,Ma'rib,903644,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE2609,01/02/2019,05/03/2021,0,136,26,YE26,Marib,مأرب,2609,Harib,حريب,YE
191,3173,YEM,Harib Al Qaramish,حريب القرامش,1043114,Ma'rib,903644,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE2604,01/02/2019,05/03/2021,0,105,26,YE26,Marib,مأرب,2604,Harib Al Qaramish,حريب القرامش,YE
192,3174,YEM,Haridah,حريضه,1043115,Hadramawt,903640,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE1928,01/02/2019,05/03/2021,0,146,19,YE19,Hadramaut,حضرموت,1928,Al Mukalla,NA,YE
193,3175,YEM,Haswin,حصوين,1043116,Al Maharah,903636,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE2809,01/02/2019,05/03/2021,0,59,28,YE28,Al Maharah,المهرة,2809,Huswain,حصوين,YE
194,3176,YEM,Hat,حات,1043117,Al Maharah,903636,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE2802,01/02/2019,05/03/2021,0,2,28,YE28,Al Maharah,المهرة,2802,Hat,حات,YE
195,3177,YEM,Hatib,حطيب,1043118,Shabwah,903649,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE2111,01/02/2019,05/03/2021,0,194,21,YE21,Shabwah,شبوة,2111,Hatib,حطيب,YE
196,3178,YEM,Hawf,حوف,1043119,Al Maharah,903636,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE2803,01/02/2019,05/03/2021,0,16,28,YE28,Al Maharah,المهرة,2803,Hawf,حوف,YE
197,3179,YEM,Haydan,حيدان,1043120,Sa'dah,903646,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE2208,01/02/2019,05/03/2021,0,19,22,YE22,Sa'ada,صعدة,2208,Haydan,حيدان,YE
198,3180,YEM,Hayfan,حيفان,1043121,Ta'iz,903651,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE1516,01/02/2019,05/03/2021,0,257,15,YE15,Taizz,تعز,1516,Al Wazi'iyah,حيفان,YE
199,3181,YEM,Hayran,حيران,1043122,Hajjah,903641,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE1705,01/02/2019,05/03/2021,0,37,17,YE17,Hajjah,حجة,1705,Hayran,حيران,YE
200,3182,YEM,Hays,حيس,1043123,Al Hodeidah,903634,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE1819,01/02/2019,05/03/2021,0,213,18,YE18,Al Hudaydah,الحديدة,1819,Hays,حيس,YE
201,3183,YEM,Hazm Al Odayn,حزم العدين,1043124,Ibb,903642,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE1109,01/02/2019,05/03/2021,0,198,11,YE11,Ibb,إب,1109,Hazm Al Udayn,حزم العدين,YE
202,3184,YEM,Hobeish,حبيش,1043125,Ibb,903642,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE1108,01/02/2019,05/03/2021,0,273,11,YE11,Ibb,إب,1108,Hubaysh,حبيش,YE
203,3185,YEM,Hufash,حفاش,1043126,Al Mahwit,903637,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE2706,01/02/2019,05/03/2021,0,108,27,YE27,Al Mahwit,المحويت,2706,Hufash,حفاش,YE
204,3186,YEM,Huth,حوث,1043127,Amran,903638,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE2902,01/02/2019,05/03/2021,0,34,29,YE29,Amran,عمران,2902,Huth,حوث,YE
205,3187,YEM,Ibb,اب,1043128,Ibb,903642,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE1120,01/02/2019,05/03/2021,0,207,11,YE11,Ibb,إب,1120,Ibb,إب,YE
206,3188,YEM,Jabal Ash sharq,جبل الشرق,1043129,Dhamar,903639,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE2003,01/02/2019,05/03/2021,0,155,20,YE20,Dhamar,ذمار,2003,Jabal Ash sharq,جبل الشرق,YE
207,3189,YEM,Jabal Eyal Yazid,جبل عيال يزيد,1043130,Amran,903638,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE2912,01/02/2019,05/03/2021,0,71,29,YE29,Amran,عمران,2912,Jabal Iyal Yazid,جبل عيال يزيد,YE
208,3190,YEM,Jabal Habashi,جبل حبشي,1043131,Ta'iz,903651,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE1508,01/02/2019,05/03/2021,0,245,15,YE15,Taizz,تعز,1508,Mawza,جبل حبشي,YE
209,3191,YEM,Jabal Murad,جبل مراد,1043132,Ma'rib,903644,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE2614,01/02/2019,05/03/2021,0,141,26,YE26,Marib,مأرب,2614,Jabal Murad,جبل مراد,YE
210,3192,YEM,Jabal Ras,جبل راس,1043133,Al Hodeidah,903634,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE1818,01/02/2019,05/03/2021,0,204,18,YE18,Al Hudaydah,الحديدة,1818,Jabal Ra's,جبل راس,YE
211,3193,YEM,Jahaf,جحاف,1043134,Ad Dali',903631,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE3007,01/02/2019,05/03/2021,0,236,30,YE30,Al Dhale'e,الضالع,3007,Jahaf,جحاف,YE
212,3194,YEM,Jahran,جهران,1043135,Dhamar,903639,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE2002,01/02/2019,05/03/2021,0,151,20,YE20,Dhamar,ذمار,2002,Jahran,جهران,YE
213,3195,YEM,Jardan,جردان,1043136,Shabwah,903649,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE2103,01/02/2019,05/03/2021,0,93,21,YE21,Shabwah,شبوة,2103,Jardan,جردان,YE
214,3196,YEM,Jayshan,جيشان,1043137,Abyan,903630,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE1203,01/02/2019,05/03/2021,0,192,12,YE12,Abyan,أبين,1203,Jayshan,جيشان,YE
215,3197,YEM,Jiblah,جبله,1043138,Ibb,903642,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE1112,01/02/2019,05/03/2021,0,219,11,YE11,Ibb,إب,1112,Jiblah,جبلة,YE
216,3198,YEM,Jihanah,جحانه,1043139,Sana'a,903647,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE2316,01/02/2019,05/03/2021,0,129,23,YE23,Sana'a,صنعاء,2316,Jihanah,جحانة,YE
217,3199,YEM,Juban,جبن,1043140,Ad Dali',903631,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE3001,01/02/2019,05/03/2021,0,200,30,YE30,Al Dhale'e,الضالع,3001,Juban,جبن,YE
218,3200,YEM,Kamaran,كمران,1043141,Al Hodeidah,903634,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE1803,01/02/2019,05/03/2021,0,283,18,YE18,Al Hudaydah,الحديدة,1803,Kamaran,كمران,YE
219,3201,YEM,Khab wa Ash Sha'f,خب و الشعف,1043142,Al Jawf,903635,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE1601,01/02/2019,05/03/2021,0,314,16,YE16,Al Jawf,الجوف,1601,Khabb wa ash Sha'af,خب و الشعف,YE
220,3202,YEM,Khamir,خمر,1043143,Amran,903638,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE2919,01/02/2019,05/03/2021,0,57,29,YE29,Amran,عمران,2919,Khamir,خمر,YE
221,3203,YEM,Khanfar,خنفر,1043144,Abyan,903630,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE1211,01/02/2019,05/03/2021,0,239,12,YE12,Abyan,أبين,1211,Khanfir,خنفر,YE
222,3204,YEM,Kharab Al Marashi,خراب المراشى,1043145,Al Jawf,903635,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE1612,01/02/2019,05/03/2021,0,21,16,YE16,Al Jawf,الجوف,1612,Kharab Al Marashi,خراب المراشى,YE
223,3205,YEM,Kharif,خارف,1043146,Amran,903638,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE2910,01/02/2019,05/03/2021,0,69,29,YE29,Amran,عمران,2910,Kharif,خارف,YE
224,3206,YEM,Khawlan,خولان,1043147,Sana'a,903647,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE2312,01/02/2019,05/03/2021,0,116,23,YE23,Sana'a,صنعاء,2312,Khwlan,خولان,YE
225,3207,YEM,Khayran Al Muharraq,خيران المحرق,1043148,Hajjah,903641,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE1711,01/02/2019,05/03/2021,0,47,17,YE17,Hajjah,حجة,1711,Khayran Al Muharraq,خيران المحرق,YE
226,3208,YEM,Khur Maksar,خور مكسر,1043149,Aden,903632,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE2408,01/02/2019,05/03/2021,0,264,24,YE24,Aden,عدن,2408,Khur Maksar,خور مكسر,YE
227,3209,YEM,Kitaf wa Al Boqa',كتاف والبقع,1043150,Sa'dah,903646,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE2214,01/02/2019,05/03/2021,0,312,22,YE22,Sa'ada,صعدة,2214,Kitaf wa Al Boqe'e,كتاف والبقع,YE
228,3210,YEM,Kritar - Sirah,صيره,1043151,Aden,903632,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE2407,01/02/2019,05/03/2021,0,270,24,YE24,Aden,عدن,2407,Craiter,كريتر,YE
229,3211,YEM,Ku'aydinah,كعيدنه,1043152,Hajjah,903641,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE1722,01/02/2019,05/03/2021,0,305,17,YE17,Hajjah,حجة,1722,Ku'aydinah,كعيدنه,YE
230,3212,YEM,Kuhlan Afar,كحلان عفار,1043153,Hajjah,903641,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE1718,01/02/2019,05/03/2021,0,79,17,YE17,Hajjah,حجة,1718,Kuhlan Affar,كحلان عفار,YE
231,3213,YEM,Kuhlan Ash Sharaf,كحلان الشرف,1043154,Hajjah,903641,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE1709,01/02/2019,05/03/2021,0,61,17,YE17,Hajjah,حجة,1709,Kuhlan Ash Sharaf,كحلان الشرف,YE
232,3214,YEM,Kushar,كشر,1043155,Hajjah,903641,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE1707,01/02/2019,05/03/2021,0,40,17,YE17,Hajjah,حجة,1707,Kushar,كشر,YE
233,3215,YEM,Kusmah,كسمه,1043156,Raymah,903645,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE3105,01/02/2019,05/03/2021,0,171,31,YE31,Raymah,ريمة,3105,Al Jafariyah,كسمه,YE
234,3216,YEM,Lawdar,لودر,1043157,Abyan,903630,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE1204,01/02/2019,05/03/2021,0,206,12,YE12,Abyan,أبين,1204,Lawdar,لودر,YE
235,3217,YEM,Ma'in,معين,1043158,Sana'a City,903648,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE1308,01/02/2019,05/03/2021,0,118,13,YE13,Amanat Al Asimah,أمانة العاصمة,1308,Ma'ain,معين,YE
236,3218,YEM,Ma'rib,مارب,1043159,Ma'rib,903644,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE2613,01/02/2019,05/03/2021,0,52,26,YE26,Marib,مأرب,2613,Marib,مأرب,YE
237,3219,YEM,Ma'rib City,مدينة مارب,1043160,Ma'rib,903644,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE2612,01/02/2019,05/03/2021,0,109,26,YE26,Marib,مأرب,2612,Marib City,مدينة مأرب,YE
238,3220,YEM,Mabyan,مبين,1043161,Hajjah,903641,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE1720,01/02/2019,05/03/2021,0,77,17,YE17,Hajjah,حجة,1720,Mabyan,مبين,YE
239,3221,YEM,Madghal Al Jid'an,مدغل الجدعان,1043162,Ma'rib,903644,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE2603,01/02/2019,05/03/2021,0,84,26,YE26,Marib,مأرب,2603,Medghal,مدغل,YE
240,3222,YEM,Maghrib Ans,مغرب عنس,1043163,Dhamar,903639,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE2004,01/02/2019,05/03/2021,0,180,20,YE20,Dhamar,ذمار,2004,Maghirib Ans,مغرب عنس,YE
241,3223,YEM,Mahliyah,ماهليه,1043164,Ma'rib,903644,Yemen,269,YEM,RBC,no,NA,CSO (OCHA Yemen),YE2610,01/02/2019,05/03/2021,0,156,26,YE26,Marib,مأرب,2610,Mahliyah,ماهليه,YE
